epoch,strategy,avg_total_delay,sum_total_delay,avg_compute_delay,avg_transmission_delay,avg_requests_per_slot,migration_changes,migration_cost,total_cost,replica_target_total,replica_actual_total,change_count,total_replicas,min_stage_replicas,max_stage_replicas,avg_node_replicas,max_node_replicas,avg_storage_util,max_storage_util,avg_memory_util,max_memory_util,demand_prob_0,observed_share_0,demand_prob_1,observed_share_1,demand_prob_2,observed_share_2,demand_prob_3,observed_share_3,demand_prob_4,observed_share_4,kept_previous,estimated_prev_delay,estimated_candidate_delay
10.0,static_monolithic,10.38932740688324,207.7865481376648,9.410994291305542,0.9783331155776978,11.05,0.0,0.0,207.7865481376648,13.0,13.0,0.0,13.0,1.0,1.0,1.2999999523162842,4.0,0.09700321406126022,0.30769777297973633,0.06880907714366913,0.19943436980247498,0.32994773983955383,0.3122146427631378,0.23115652799606323,0.19457025825977325,0.10386960208415985,0.13574805855751038,0.10386961698532104,0.10407456010580063,0.23115649819374084,0.25339245796203613,,,
11.0,static_monolithic,8.097647742927075,161.9529548585415,7.28271564245224,0.8149321004748344,9.8,0.0,0.0,161.9529548585415,13.0,13.0,0.0,13.0,1.0,1.0,1.2999999523162842,4.0,0.09700321406126022,0.30769777297973633,0.06880907714366913,0.19943436980247498,0.3069120943546295,0.3265273869037628,0.16873811185359955,0.12755286693572998,0.09308895468711853,0.13775669038295746,0.1496771275997162,0.13265477120876312,0.28158366680145264,0.27550825476646423,,,
12.0,static_monolithic,9.584991889446973,191.69983778893948,8.962087851762771,0.6229040376842022,9.1,0.0,0.0,191.69983778893948,13.0,13.0,0.0,13.0,1.0,1.0,1.2999999523162842,4.0,0.09700321406126022,0.30769777297973633,0.06880907714366913,0.19943436980247498,0.2459927797317505,0.21428531408309937,0.1278182417154312,0.12088128924369812,0.12590719759464264,0.14285869896411896,0.2044428586959839,0.19780224561691284,0.295838862657547,0.32417240738868713,,,
13.0,static_monolithic,11.114131497591734,222.28262995183468,10.36877591907978,0.7453555785119533,10.0,0.0,0.0,222.28262995183468,13.0,13.0,0.0,13.0,1.0,1.0,1.2999999523162842,4.0,0.09700321406126022,0.30769777297973633,0.06880907714366913,0.19943436980247498,0.17711977660655975,0.1900002360343933,0.13792221248149872,0.14000149071216583,0.18389588594436646,0.17000074684619904,0.23819679021835327,0.2699982523918152,0.2628653049468994,0.22999924421310425,,,
14.0,static_monolithic,11.345816646516322,226.91633293032646,10.2527667760849,1.093049870431423,10.35,0.0,0.0,226.91633293032646,13.0,13.0,0.0,13.0,1.0,1.0,1.2999999523162842,4.0,0.09700321406126022,0.30769777297973633,0.06880907714366913,0.19943436980247498,0.1461232751607895,0.12077485769987106,0.19629739224910736,0.2077292799949646,0.23064090311527252,0.2463756799697876,0.23064084351062775,0.23671407997608185,0.1962975710630417,0.1884060651063919,,,
15.0,static_monolithic,8.935608193278313,178.71216386556625,7.873966610431671,1.0616415828466415,9.35,0.0,0.0,178.71216386556625,13.0,13.0,0.0,13.0,1.0,1.0,1.2999999523162842,4.0,0.09700321406126022,0.30769777297973633,0.06880907714366913,0.19943436980247498,0.17711985111236572,0.19251355528831482,0.2628653347492218,0.21925081312656403,0.23819680511951447,0.2352931648492813,0.18389582633972168,0.21390336751937866,0.13792210817337036,0.1390390545129776,,,
0.0,dynamic_oracle,4.481374260783196,89.62748521566391,3.248930484056473,1.2324437767267227,9.6,26.0,2.6,92.2274852156639,26.0,26.0,26.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19279684126377106,0.23133212327957153,0.13916881382465363,0.1658497005701065,0.2459927797317505,0.2187495082616806,0.2958388924598694,0.3124970495700836,0.20444287359714508,0.2187495082616806,0.12590721249580383,0.10416916012763977,0.1278182715177536,0.14583474397659302,0.0,0.0,0.0
1.0,dynamic_oracle,5.095593586564064,101.91187173128128,3.680558016896248,1.415035569667816,10.35,0.0,0.0,101.91187173128128,26.0,26.0,0.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19279684126377106,0.23133212327957153,0.13916881382465363,0.1658497005701065,0.3069121241569519,0.30917608737945557,0.28158366680145264,0.25603729486465454,0.14967718720436096,0.1497596651315689,0.09308896958827972,0.10628245025873184,0.16873814165592194,0.17874446511268616,1.0,101.91187173128128,106.03087598085403
2.0,dynamic_oracle,3.5177103847265245,70.35420769453049,2.2970386683940887,1.2206717163324357,8.8,6.0,0.6000000000000001,70.95420769453048,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1900586634874344,0.23966585099697113,0.14308251440525055,0.22027689218521118,0.32994771003723145,0.3409050703048706,0.23115649819374084,0.22159028053283691,0.10386960208415985,0.08523053675889969,0.10386961698532104,0.07386721670627594,0.23115652799606323,0.27840685844421387,0.0,78.19610261917114,70.35420769453049
3.0,dynamic_oracle,4.768863922357559,95.37727844715118,3.478733605146408,1.2901303172111511,10.0,6.0,0.6000000000000001,95.97727844715118,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1963568478822708,0.23643602430820465,0.1429811418056488,0.18131698668003082,0.3069120943546295,0.24499887228012085,0.16873814165592194,0.18000049889087677,0.09308896958827972,0.1150021180510521,0.14967718720436096,0.17000074684619904,0.28158366680145264,0.28999772667884827,0.0,104.20094841718674,95.37727844715118
4.0,dynamic_oracle,5.411551263928414,108.23102527856827,3.8297511279582976,1.5818001359701157,10.3,6.0,0.6000000000000001,108.83102527856826,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19752627611160278,0.23643602430820465,0.1373925507068634,0.17901133000850677,0.2459927797317505,0.2572801411151886,0.1278182715177536,0.11650687456130981,0.12590721249580383,0.1310696303844452,0.20444287359714508,0.21359188854694366,0.295838862657547,0.28155142068862915,0.0,113.59157314896584,108.23102527856827
5.0,dynamic_oracle,5.605570674687624,112.11141349375248,4.037139800190926,1.5684308744966984,10.35,0.0,0.0,112.11141349375248,26.0,26.0,0.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19752627611160278,0.23643602430820465,0.1373925507068634,0.17901133000850677,0.17711980640888214,0.18357527256011963,0.13792216777801514,0.1352672576904297,0.18389584124088287,0.1545904576778412,0.23819679021835327,0.25120648741722107,0.2628653943538666,0.27536049485206604,1.0,112.11141349375248,116.19889238476753
6.0,dynamic_oracle,4.924617144465446,98.49234288930893,3.5378622621297837,1.3867548823356628,9.3,10.0,1.0,99.49234288930893,26.0,26.0,10.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.2006930559873581,0.2784118950366974,0.13933126628398895,0.17901133000850677,0.1461232602596283,0.16129136085510254,0.19629745185375214,0.23118194937705994,0.23064091801643372,0.17741996049880981,0.23064091801643372,0.2473105490207672,0.19629745185375214,0.1827961504459381,0.0,101.4149819612503,98.49234288930893
7.0,dynamic_oracle,5.6995923414826395,113.99184682965279,4.157827949523925,1.5417643919587136,9.95,6.0,0.6000000000000001,114.59184682965278,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19468550384044647,0.2851731479167938,0.1406683623790741,0.21493639051914215,0.17711982131004333,0.17587999999523163,0.2628653943538666,0.3015049695968628,0.23819680511951447,0.2010049968957901,0.18389588594436646,0.2110549956560135,0.13792216777801514,0.1105550080537796,0.0,123.28206050395966,113.99184682965279
8.0,dynamic_oracle,6.0444355487823485,120.88871097564697,4.515946623682976,1.528488925099373,10.8,0.0,0.0,120.88871097564697,26.0,26.0,0.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19468550384044647,0.2851731479167938,0.1406683623790741,0.21493639051914215,0.24599280953407288,0.27777597308158875,0.2958388328552246,0.3101826310157776,0.20444287359714508,0.19444456696510315,0.12590719759464264,0.1018541157245636,0.127818301320076,0.11574268341064453,1.0,120.88871097564697,121.74594503641129
9.0,dynamic_oracle,4.494124552607536,89.88249105215073,3.1763601690530776,1.3177643835544586,10.4,10.0,1.0,90.88249105215073,26.0,26.0,10.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.18880875408649445,0.3036937713623047,0.14272606372833252,0.21103587746620178,0.30691206455230713,0.3173048496246338,0.28158363699913025,0.30768969655036926,0.14967717230319977,0.14903968572616577,0.09308893978595734,0.0673108845949173,0.16873812675476074,0.1586548388004303,0.0,102.33992063999176,89.88249105215073
10.0,dynamic_oracle,5.384824831783772,107.69649663567543,3.718037003278732,1.6667878285050393,11.05,0.0,0.0,107.69649663567543,26.0,26.0,0.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.18880875408649445,0.3036937713623047,0.14272606372833252,0.21103587746620178,0.32994773983955383,0.3122146427631378,0.23115652799606323,0.19457025825977325,0.10386960208415985,0.13574805855751038,0.10386961698532104,0.10407456010580063,0.23115649819374084,0.25339245796203613,1.0,107.69649663567543,107.8407179415226
11.0,dynamic_oracle,4.506782428175211,90.13564856350422,3.0089222222566603,1.4978602059185504,9.8,8.0,0.8,90.93564856350422,26.0,26.0,8.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.1963568478822708,0.3036937713623047,0.14298115670681,0.20368345081806183,0.3069120943546295,0.3265273869037628,0.16873811185359955,0.12755286693572998,0.09308895468711853,0.13775669038295746,0.1496771275997162,0.13265477120876312,0.28158366680145264,0.27550825476646423,0.0,92.12499603629112,90.13564856350422
12.0,dynamic_oracle,4.550799793004989,91.01599586009979,3.0924172401428223,1.4583825528621674,9.1,6.0,0.6000000000000001,91.61599586009979,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19752629101276398,0.2526715099811554,0.1373925656080246,0.17970490455627441,0.2459927797317505,0.21428531408309937,0.1278182417154312,0.12088128924369812,0.12590719759464264,0.14285869896411896,0.2044428586959839,0.19780224561691284,0.295838862657547,0.32417240738868713,0.0,100.8640107512474,91.01599586009979
13.0,dynamic_oracle,5.440988203883171,108.81976407766342,3.9922222226858137,1.4487659811973572,10.0,4.0,0.4,109.21976407766343,26.0,26.0,4.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19754120707511902,0.2856101393699646,0.1335296332836151,0.17970490455627441,0.17711977660655975,0.1900002360343933,0.13792221248149872,0.14000149071216583,0.18389588594436646,0.17000074684619904,0.23819679021835327,0.2699982523918152,0.2628653049468994,0.22999924421310425,0.0,112.91397500038147,108.81976407766342
14.0,dynamic_oracle,6.065886786580085,121.31773573160172,4.310817062854767,1.755069723725319,10.35,0.0,0.0,121.31773573160172,26.0,26.0,0.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19754120707511902,0.2856101393699646,0.1335296332836151,0.17970490455627441,0.1461232751607895,0.12077485769987106,0.19629739224910736,0.2077292799949646,0.23064090311527252,0.2463756799697876,0.23064084351062775,0.23671407997608185,0.1962975710630417,0.1884060651063919,1.0,121.31773573160172,123.16241157054901
15.0,dynamic_oracle,4.748308835923671,94.96617671847343,3.3502856492996216,1.3980231866240502,9.35,10.0,1.0,95.96617671847343,26.0,26.0,10.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19468553364276886,0.2526715099811554,0.1406683623790741,0.18583407998085022,0.17711985111236572,0.19251355528831482,0.2628653347492218,0.21925081312656403,0.23819680511951447,0.2352931648492813,0.18389582633972168,0.21390336751937866,0.13792210817337036,0.1390390545129776,0.0,97.81546926498413,94.96617671847343
0.0,dynamic_history,5.522407375276089,110.44814750552177,3.5883758127689362,1.9340315625071525,9.6,26.0,2.6,113.04814750552177,26.0,26.0,26.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1966904252767563,0.24318309128284454,0.13686233758926392,0.18279172480106354,0.20000000298023224,0.2187495082616806,0.20000000298023224,0.3124970495700836,0.20000000298023224,0.2187495082616806,0.20000000298023224,0.10416916012763977,0.20000000298023224,0.14583474397659302,0.0,0.0,0.0
1.0,dynamic_history,5.303304335474968,106.06608670949936,3.9585463404655457,1.3447579950094224,10.35,10.0,1.0,107.06608670949936,26.0,26.0,10.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19083398580551147,0.24318309128284454,0.14117120206356049,0.17673231661319733,0.21874506771564484,0.30917608737945557,0.3124706447124481,0.25603729486465454,0.21874509751796722,0.1497596651315689,0.10419166088104248,0.10628245025873184,0.14584746956825256,0.17874446511268616,0.0,109.51857078075409,106.06608670949936
2.0,dynamic_history,3.492690306901932,69.85380613803864,2.50280322432518,0.9898870825767517,8.8,6.0,0.6000000000000001,70.45380613803863,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19005867838859558,0.2945629358291626,0.14308251440525055,0.2297789305448532,0.3091523051261902,0.3409050703048706,0.2560250759124756,0.22159028053283691,0.1497706174850464,0.08523053675889969,0.10630285739898682,0.07386721670627594,0.17874908447265625,0.27840685844421387,0.0,78.12390220165253,69.85380613803864
3.0,dynamic_history,5.789855879545212,115.79711759090424,4.526527255773544,1.2633286237716674,10.0,2.0,0.2,115.99711759090424,26.0,26.0,2.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19103989005088806,0.2945629358291626,0.14702585339546204,0.2297789305448532,0.3408689498901367,0.24499887228012085,0.221584752202034,0.18000049889087677,0.08525993674993515,0.1150021180510521,0.0738995373249054,0.17000074684619904,0.2783867418766022,0.28999772667884827,0.0,116.64243751764297,115.79711759090424
4.0,dynamic_history,5.403673151135445,108.07346302270889,4.0014993906021115,1.4021737605333329,10.3,6.0,0.6000000000000001,108.67346302270889,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.1987963616847992,0.2945629358291626,0.14337120950222015,0.21527084708213806,0.24498873949050903,0.2572801411151886,0.1800049990415573,0.11650687456130981,0.11502128094434738,0.1310696303844452,0.17000752687454224,0.21359188854694366,0.28997746109962463,0.28155142068862915,0.0,163.17511075735092,108.07346302270889
5.0,dynamic_history,5.849468497931957,116.98936995863914,4.026502427458763,1.822966070473194,10.35,6.0,0.6000000000000001,117.58936995863914,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19783183932304382,0.26324543356895447,0.1347653716802597,0.19904960691928864,0.25726762413978577,0.18357527256011963,0.11652514338493347,0.1352672576904297,0.13108472526073456,0.1545904576778412,0.21358893811702728,0.25120648741722107,0.2815335690975189,0.27536049485206604,0.0,117.6680235862732,116.98936995863914
6.0,dynamic_history,5.2028054803609844,104.0561096072197,3.326271045207977,1.8765344351530076,9.3,2.0,0.2,104.2561096072197,26.0,26.0,2.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1985224336385727,0.24318309128284454,0.1374729722738266,0.17378821969032288,0.18357886373996735,0.16129136085510254,0.13528133928775787,0.23118194937705994,0.1546003669500351,0.17741996049880981,0.25119534134864807,0.2473105490207672,0.27534404397010803,0.1827961504459381,0.0,105.50601637363434,104.0561096072197
7.0,dynamic_history,6.001740026473999,120.03480052947998,4.200807130336761,1.8009328961372375,9.95,8.0,0.8,120.83480052947998,26.0,26.0,8.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19467231631278992,0.3017459511756897,0.13984277844429016,0.22118423879146576,0.16130074858665466,0.17587999999523163,0.23117437958717346,0.3015049695968628,0.17742542922496796,0.2010049968957901,0.24729909002780914,0.2110549956560135,0.1828003078699112,0.1105550080537796,0.0,135.63706654310226,120.03480052947998
8.0,dynamic_history,6.062658579647541,121.25317159295082,4.292478881776333,1.770179697871208,10.8,4.0,0.4,121.65317159295083,26.0,26.0,4.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.1953984498977661,0.3017459511756897,0.138309508562088,0.22118423879146576,0.17588545382022858,0.27777597308158875,0.3014819622039795,0.3101826310157776,0.201004758477211,0.19444456696510315,0.21105247735977173,0.1018541157245636,0.11057525873184204,0.11574268341064453,0.0,123.5554128587246,121.25317159295082
9.0,dynamic_history,4.960189732909202,99.20379465818405,3.684682273864746,1.2755074590444564,10.4,8.0,0.8,100.00379465818405,26.0,26.0,8.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.1898404359817505,0.2508166432380676,0.13856562972068787,0.21023163199424744,0.27775976061820984,0.3173048496246338,0.3101596236228943,0.30768969655036926,0.19444575905799866,0.14903968572616577,0.10187460482120514,0.0673108845949173,0.11576027423143387,0.1586548388004303,0.0,103.7782723903656,99.20379465818405
10.0,dynamic_history,5.6859878450632095,113.71975690126419,4.479803749918938,1.206184095144272,11.05,4.0,0.4,114.1197569012642,26.0,26.0,4.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.18880873918533325,0.2508166432380676,0.14272606372833252,0.21023163199424744,0.3172793984413147,0.3122146427631378,0.3076663315296173,0.19457025825977325,0.14905071258544922,0.13574805855751038,0.06733964383602142,0.10407456010580063,0.1586637794971466,0.25339245796203613,0.0,125.44025966525078,113.71975690126419
11.0,dynamic_history,4.794097249954939,95.88194499909878,3.8099038898944855,0.9841933600604534,9.8,4.0,0.4,96.28194499909878,26.0,26.0,4.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1931072175502777,0.2554348111152649,0.14366739988327026,0.18653035163879395,0.3121917247772217,0.3265273869037628,0.1945713758468628,0.12755286693572998,0.13576115667819977,0.13775669038295746,0.10409413278102875,0.13265477120876312,0.25338155031204224,0.27550825476646423,0.0,100.01403841376305,95.88194499909878
12.0,dynamic_history,5.910365584492683,118.20731168985367,4.783120174705982,1.1272454097867013,9.1,4.0,0.4,118.60731168985367,26.0,26.0,4.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19529946148395538,0.2856101393699646,0.13947521150112152,0.17161720991134644,0.3264982998371124,0.21428531408309937,0.1275695264339447,0.12088128924369812,0.13777102530002594,0.14285869896411896,0.13267028331756592,0.19780224561691284,0.2754909098148346,0.32417240738868713,0.0,134.19954013824463,118.20731168985367
13.0,dynamic_history,5.720664630830288,114.41329261660576,4.29545980989933,1.4252048209309578,10.0,6.0,0.6000000000000001,115.01329261660575,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1985224336385727,0.2554348111152649,0.137473002076149,0.17161720991134644,0.21428179740905762,0.1900002360343933,0.12090089172124863,0.14000149071216583,0.1428728997707367,0.17000074684619904,0.1978028267621994,0.2699982523918152,0.32414165139198303,0.22999924421310425,0.0,149.27017092704773,114.41329261660576
14.0,dynamic_history,6.40902477055788,128.1804954111576,4.286029970645904,2.122994799911976,10.35,0.0,0.0,128.1804954111576,26.0,26.0,0.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1985224336385727,0.2554348111152649,0.137473002076149,0.17161720991134644,0.19000250101089478,0.12077485769987106,0.14001500606536865,0.2077292799949646,0.17000752687454224,0.2463756799697876,0.2699824571609497,0.23671407997608185,0.22999249398708344,0.1884060651063919,1.0,128.1804954111576,129.61240404844284
15.0,dynamic_history,4.790365383028984,95.80730766057968,3.4966604739427565,1.2937049090862274,9.35,10.0,1.0,96.80730766057968,26.0,26.0,10.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19701597094535828,0.25784575939178467,0.1372470110654831,0.22393015027046204,0.12079212069511414,0.19251355528831482,0.20772762596607208,0.21925081312656403,0.24636560678482056,0.2352931648492813,0.23670609295368195,0.21390336751937866,0.18840861320495605,0.1390390545129776,0.0,106.85818177461624,95.80730766057968
0.0,dynamic_trend,5.522407375276089,110.44814750552177,3.5883758127689362,1.9340315625071525,9.6,26.0,2.6,113.04814750552177,26.0,26.0,26.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1966904252767563,0.24318309128284454,0.13686233758926392,0.18279172480106354,0.20000000298023224,0.2187495082616806,0.20000000298023224,0.3124970495700836,0.20000000298023224,0.2187495082616806,0.20000000298023224,0.10416916012763977,0.20000000298023224,0.14583474397659302,0.0,0.0,0.0
1.0,dynamic_trend,5.303304335474968,106.06608670949936,3.9585463404655457,1.3447579950094224,10.35,10.0,1.0,107.06608670949936,26.0,26.0,10.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19083398580551147,0.24318309128284454,0.14117120206356049,0.17673231661319733,0.2310200184583664,0.30917608737945557,0.3345071077346802,0.25603729486465454,0.21445520222187042,0.1497596651315689,0.06641706079244614,0.10628245025873184,0.15360061824321747,0.17874446511268616,0.0,109.51857078075409,106.06608670949936
2.0,dynamic_trend,3.5002975940704344,70.00595188140869,2.4401527464389803,1.0601448476314546,8.8,6.0,0.6000000000000001,70.60595188140869,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19005867838859558,0.26393622159957886,0.14308251440525055,0.22587841749191284,0.34954917430877686,0.3409050703048706,0.23074842989444733,0.22159028053283691,0.1189359575510025,0.08523053675889969,0.10720030218362808,0.07386721670627594,0.19356611371040344,0.27840685844421387,0.0,78.12390220165253,70.00595188140869
3.0,dynamic_trend,5.785876011848449,115.717520236969,4.402613040804863,1.3832629710435866,10.0,0.0,0.0,115.717520236969,26.0,26.0,0.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19005867838859558,0.26393622159957886,0.14308251440525055,0.22587841749191284,0.347572922706604,0.24499887228012085,0.19406157732009888,0.18000049889087677,0.058453403413295746,0.1150021180510521,0.07580717653036118,0.17000074684619904,0.3241049349308014,0.28999772667884827,1.0,115.717520236969,117.18726015090942
4.0,dynamic_trend,5.56345075070858,111.2690150141716,3.885746920108795,1.677703830599785,10.3,10.0,1.0,112.2690150141716,26.0,26.0,10.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19622573256492615,0.26393622159957886,0.14302124083042145,0.22587841749191284,0.2059967964887619,0.2572801411151886,0.1694141924381256,0.11650687456130981,0.1235121488571167,0.1310696303844452,0.20590990781784058,0.21359188854694366,0.29516690969467163,0.28155142068862915,0.0,161.2943597137928,111.2690150141716
5.0,dynamic_trend,6.092428162693977,121.84856325387955,4.020613697171211,2.071814465522766,10.35,6.0,0.6000000000000001,122.44856325387954,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19783185422420502,0.26393622159957886,0.1347653716802597,0.22587841749191284,0.2586038112640381,0.18357527256011963,0.11705683171749115,0.1352672576904297,0.13508278131484985,0.1545904576778412,0.2240559607744217,0.25120648741722107,0.265200674533844,0.27536049485206604,0.0,124.42994821071625,121.84856325387955
6.0,dynamic_trend,5.408544194698334,108.17088389396667,3.5422949731349944,1.8662492215633393,9.3,6.0,0.6000000000000001,108.77088389396667,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19966135919094086,0.3024941682815552,0.1434917151927948,0.22587841749191284,0.14921265840530396,0.16129136085510254,0.1585501879453659,0.23118194937705994,0.16049282252788544,0.17741996049880981,0.25899961590766907,0.2473105490207672,0.272744745016098,0.1827961504459381,0.0,110.69021028280258,108.17088389396667
7.0,dynamic_trend,6.078705418109894,121.57410836219788,4.218034875392914,1.86067054271698,9.95,6.0,0.6000000000000001,122.17410836219787,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.1943816840648651,0.3024941682815552,0.13860704004764557,0.21063238382339478,0.15157291293144226,0.17587999999523163,0.2781911790370941,0.3015049695968628,0.18904246389865875,0.2010049968957901,0.23761311173439026,0.2110549956560135,0.143580362200737,0.1105550080537796,0.0,140.84074074029922,121.57410836219788
8.0,dynamic_trend,6.080274574458599,121.60549148917198,4.170807749032974,1.9094668254256248,10.8,6.0,0.6000000000000001,122.20549148917198,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.19343559443950653,0.3024941682815552,0.14031189680099487,0.22442281246185303,0.1838800311088562,0.27777597308158875,0.32911694049835205,0.3101826310157776,0.2123056948184967,0.19444456696510315,0.19323444366455078,0.1018541157245636,0.0814628154039383,0.11574268341064453,0.0,126.4278815984726,121.60549148917198
9.0,dynamic_trend,4.963821449875832,99.27642899751663,3.6220993876457213,1.3417220622301103,10.4,6.0,0.6000000000000001,99.87642899751663,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.1898404210805893,0.3024941682815552,0.13856562972068787,0.22442281246185303,0.32451918721199036,0.3173048496246338,0.30930250883102417,0.30768969655036926,0.18598195910453796,0.14903968572616577,0.0609922781586647,0.0673108845949173,0.11920404434204102,0.1586548388004303,0.0,101.51891940832138,99.27642899751663
10.0,dynamic_trend,5.793250176310539,115.86500352621078,4.44442233145237,1.3488278448581696,11.05,4.0,0.4,116.26500352621079,26.0,26.0,4.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.18880873918533325,0.3024941682815552,0.14272604882717133,0.22442281246185303,0.3339707851409912,0.3122146427631378,0.298376202583313,0.19457025825977325,0.13032099604606628,0.13574805855751038,0.05493757128715515,0.10407456010580063,0.18239443004131317,0.25339245796203613,0.0,129.3595344722271,115.86500352621078
11.0,dynamic_trend,4.352346932888031,87.04693865776062,3.139129202067852,1.213217730820179,9.8,6.0,0.6000000000000001,87.64693865776061,26.0,26.0,6.0,26.0,1.0,3.0,2.5999999046325684,4.0,0.1950700581073761,0.3024941682815552,0.1416649967432022,0.19752147793769836,0.30033501982688904,0.3265273869037628,0.15555670857429504,0.12755286693572998,0.13238359987735748,0.13775669038295746,0.12398602813482285,0.13265477120876312,0.2877386510372162,0.27550825476646423,0.0,100.9253331720829,87.04693865776062
12.0,dynamic_trend,5.049379795789719,100.98759591579437,3.762818770110607,1.2865610256791116,9.1,4.0,0.4,101.38759591579438,26.0,26.0,4.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.19581981003284454,0.2526715099811554,0.13714581727981567,0.16843213140964508,0.32033970952033997,0.21428531408309937,0.10977263748645782,0.12088128924369812,0.14006486535072327,0.14285869896411896,0.1552109718322754,0.19780224561691284,0.27461177110671997,0.32417240738868713,0.0,107.30959725379944,100.98759591579437
13.0,dynamic_trend,5.607291524857283,112.14583049714565,4.081989502906799,1.5253020219504834,10.0,4.0,0.4,112.54583049714566,26.0,26.0,4.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1985224485397339,0.2626330554485321,0.137473002076149,0.16843213140964508,0.172371506690979,0.1900002360343933,0.11783222109079361,0.14000149071216583,0.14762157201766968,0.17000074684619904,0.22366569936275482,0.2699982523918152,0.3385090231895447,0.22999924421310425,0.0,126.04745660722256,112.14583049714565
14.0,dynamic_trend,6.605000409483909,132.1000081896782,4.2265968203544615,2.378403589129448,10.35,0.0,0.0,132.1000081896782,26.0,26.0,0.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1985224485397339,0.2626330554485321,0.137473002076149,0.16843213140964508,0.18964965641498566,0.12077485769987106,0.1507994681596756,0.2077292799949646,0.17570845782756805,0.2463756799697876,0.2897189259529114,0.23671407997608185,0.19412343204021454,0.1884060651063919,1.0,132.1000081896782,132.48589879274368
15.0,dynamic_trend,4.873806977272034,97.47613954544067,3.2219056606292726,1.6519013166427612,9.35,12.0,1.2000000000000002,98.67613954544068,26.0,26.0,12.0,26.0,1.0,3.0,2.5999999046325684,3.0,0.1936618536710739,0.24549049139022827,0.13928930461406708,0.17605912685394287,0.08964191377162933,0.19251355528831482,0.2399083971977234,0.21925081312656403,0.2797810733318329,0.2352931648492813,0.21866273880004883,0.21390336751937866,0.17200593650341034,0.1390390545129776,0.0,107.04068008065224,97.47613954544067
